160.0, 176.0, 192.0, 208.0, 224.0, 240.0, 256.0, 272.0, 288.0, 304.0, 320.0, 336.0, 352.0, 368.0, 384.0, 400.0, 416.0, 432.0, 448.0, 464.0, 480.0, 496.0, 512.0, 528.0, 544.0, 560.0, 576.0, 592.0, 608.0, 624.0, 640.0, 656.0, 672.0, 688.0, 704.0, 720.0, 736.0, 752.0, 768.0, 784.0, 800.0, 816.0, 832.0, 848.0, 864.0, 880.0, 896.0, 912.0, 928.0, 944.0, 960.0, 976.0, 992.0, 1008.0, 1024.0, 1040.0, 1056.0, 1072.0, 1088.0, 1104.0, 1120.0, 1136.0, 1152.0, 1168.0, 1184.0, 1200.0, 1216.0, 1232.0, 1248.0, 1264.0, 1280.0, 1296.0, 1312.0, 1328.0, 1344.0, 1360.0, 1376.0, 1392.0, 1408.0, 1424.0, 1440.0, 1456.0, 1472.0, 1488.0, 1504.0, 1520.0, 1536.0, 1552.0, 1568.0, 1584.0, 1600.0, 1616.0, 1632.0, 1648.0, 1664.0, 1680.0, 1696.0, 1712.0, 1728.0, 1744.0
99.0, 134.0, 159.0, 149.0, 142.0, 148.0, 180.0, 212.0, 205.0, 221.0, 210.0, 270.0, 277.0, 273.0, 269.0, 300.0, 300.0, 280.0, 297.0, 285.0, 311.0, 295.0, 301.0, 301.0, 320.0, 401.0, 419.0, 429.0, 415.0, 440.0, 414.0, 450.0, 434.0, 441.0, 464.0, 466.0, 485.0, 499.0, 482.0, 479.0, 471.0, 532.0, 501.0, 567.0, 547.0, 556.0, 568.0, 572.0, 598.0, 635.0, 660.0, 674.0, 643.0, 643.0, 608.0, 705.0, 696.0, 684.0, 766.0, 718.0, 686.0, 651.0, 711.0, 730.0, 743.0, 715.0, 776.0, 779.0, 762.0, 773.0, 777.0, 792.0, 811.0, 815.0, 787.0, 811.0, 840.0, 821.0, 913.0, 865.0, 846.0, 887.0, 909.0, 921.0, 937.0, 945.0, 933.0, 987.0, 1046.0, 1053.0, 990.0, 1018.0, 1041.0, 1020.0, 1023.0, 1035.0, 1063.0, 1025.0, 1021.0, 985.0
