1120.0, 1136.0, 1152.0, 1168.0, 1184.0, 1200.0, 1216.0, 1232.0, 1248.0, 1264.0, 1280.0, 1296.0, 1312.0, 1328.0, 1344.0, 1360.0, 1376.0, 1392.0, 1408.0, 1424.0, 1440.0, 1456.0, 1472.0, 1488.0, 1504.0, 1520.0, 1536.0, 1552.0, 1568.0, 1584.0, 1600.0, 1616.0, 1632.0, 1648.0, 1664.0, 1680.0, 1696.0, 1712.0, 1728.0, 1744.0
612.0, 592.0, 641.0, 662.0, 669.0, 639.0, 698.0, 707.0, 683.0, 708.0, 699.0, 709.0, 758.0, 765.0, 745.0, 772.0, 801.0, 781.0, 894.0, 829.0, 792.0, 845.0, 882.0, 907.0, 909.0, 910.0, 898.0, 960.0, 1026.0, 1022.0, 930.0, 988.0, 991.0, 964.0, 964.0, 988.0, 1009.0, 959.0, 954.0, 921.0
379.0, 368.0, 392.0, 409.0, 408.0, 391.0, 424.0, 435.0, 416.0, 423.0, 419.0, 432.0, 461.0, 473.0, 466.0, 489.0, 504.0, 491.0, 542.0, 520.0, 493.0, 528.0, 544.0, 557.0, 564.0, 558.0, 553.0, 586.0, 613.0, 612.0, 565.0, 602.0, 606.0, 596.0, 592.0, 599.0, 615.0, 602.0, 593.0, 578.0
1251.0, 1326.0, 1550.0, 2092.0, 3012.0, 1032.0, 2387.0, 1826.0, 1323.0, 1387.0, 1871.0, 3016.0, 1899.0, 2608.0, 1574.0, 2561.0, 3106.0, 2864.0, 3189.0, 3128.0, 2751.0, 2399.0, 2771.0, 3030.0, 3084.0, 2993.0, 2909.0, 3011.0, 3062.0, 2997.0, 2900.0, 3002.0, 3109.0, 3095.0, 2964.0, 2747.0, 2775.0, 2892.0, 2876.0, 2837.0
374.0, 397.0, 472.0, 447.0, 488.0, 338.0, 332.0, 307.0, 327.0, 402.0, 372.0, 377.0, 341.0, 463.0, 368.0, 417.0, 413.0, 378.0, 373.0, 341.0, 442.0, 429.0, 442.0, 489.0, 504.0, 583.0, 475.0, 473.0, 526.0, 567.0, 439.0, 486.0, 470.0, 410.0, 412.0, 403.0, 370.0, 320.0, 440.0, 624.0
258.0, 369.0, 372.0, 388.0, 332.0, 327.0, 323.0, 341.0, 306.0, 364.0, 357.0, 346.0, 338.0, 307.0, 343.0, 384.0, 364.0, 354.0, 381.0, 332.0, 380.0, 405.0, 379.0, 402.0, 438.0, 508.0, 406.0, 375.0, 413.0, 446.0, 357.0, 457.0, 419.0, 380.0, 382.0, 370.0, 394.0, 334.0, 386.0, 508.0
258.0, 369.0, 372.0, 388.0, 332.0, 327.0, 323.0, 341.0, 306.0, 364.0, 357.0, 346.0, 338.0, 307.0, 343.0, 384.0, 364.0, 354.0, 381.0, 332.0, 380.0, 405.0, 379.0, 402.0, 438.0, 508.0, 406.0, 375.0, 413.0, 446.0, 357.0, 457.0, 419.0, 380.0, 382.0, 370.0, 394.0, 334.0, 386.0, 508.0
